seed,num_v,number_nodes,time,lowerBound,upperBound,termination
3,8,101457,994.0,-3.2894954252485658,Inf,Optimal
3,8,101457,1023.0,-3.2894954252485658,Inf,Optimal
3,8,101457,1039.0,-3.2396453215128234,Inf,Optimal
3,8,101457,1054.0,-3.2396453215128234,Inf,Optimal
3,8,101457,1070.0,-3.1801429512524653,Inf,Optimal
3,8,101457,1085.0,-3.1801429512524653,Inf,Optimal
3,8,101457,1100.0,-3.0713565899148905,Inf,Optimal
3,8,101457,1114.0,-3.0713565899148905,Inf,Optimal
3,8,101457,1130.0,-2.9174793777104018,Inf,Optimal
3,8,101457,1144.0,-2.9174793777104018,Inf,Optimal
3,8,101457,1160.0,-2.9155909467904464,Inf,Optimal
3,8,101457,1175.0,-2.9155909467904464,Inf,Optimal
3,8,101457,1190.0,-2.9149903966044586,Inf,Optimal
3,8,101457,1205.0,-2.9149903966044586,Inf,Optimal
3,8,101457,1220.0,-2.9131857290532936,Inf,Optimal
3,8,101457,1235.0,-2.9131857290532936,Inf,Optimal
3,8,101457,1250.0,-2.90478433745479,Inf,Optimal
3,8,101457,1265.0,-2.90478433745479,Inf,Optimal
3,8,101457,1280.0,-2.890952429366471,Inf,Optimal
3,8,101457,1295.0,-2.890952429366471,Inf,Optimal
3,8,101457,1310.0,-2.8853352573510427,Inf,Optimal
3,8,101457,1325.0,-2.8853352573510427,Inf,Optimal
3,8,101457,1341.0,-2.872519086286236,Inf,Optimal
3,8,101457,1356.0,-2.872519086286236,Inf,Optimal
3,8,101457,1372.0,-2.866760526314803,Inf,Optimal
3,8,101457,1389.0,-2.866760526314803,Inf,Optimal
3,8,101457,1405.0,-2.8576333095052497,Inf,Optimal
3,8,101457,1420.0,-2.8576333095052497,Inf,Optimal
3,8,101457,1436.0,-2.8557448450520133,Inf,Optimal
3,8,101457,1452.0,-2.8557448450520133,Inf,Optimal
3,8,101457,1468.0,-2.8551443283991436,Inf,Optimal
3,8,101457,1483.0,-2.8551443283991436,Inf,Optimal
3,8,101457,1498.0,-2.8533396608477752,Inf,Optimal
3,8,101457,1515.0,-2.8533396608477752,Inf,Optimal
3,8,101457,1530.0,-2.831450059105951,Inf,Optimal
3,8,101457,1546.0,-2.831450059105951,Inf,Optimal
3,8,101457,1561.0,-2.82548918914605,Inf,Optimal
3,8,101457,1577.0,-2.82548918914605,Inf,Optimal
3,8,101457,1592.0,-2.8126729845475333,Inf,Optimal
3,8,101457,1607.0,-2.8126729845475333,Inf,Optimal
3,8,101457,1622.0,-2.757974164977594,Inf,Optimal
3,8,101457,1637.0,-2.757974164977594,Inf,Optimal
3,8,101457,1653.0,-2.750907125250091,Inf,Optimal
3,8,101457,1668.0,-2.750907125250091,Inf,Optimal
3,8,101457,1684.0,-2.7490186607968736,Inf,Optimal
3,8,101457,1699.0,-2.7490186607968736,Inf,Optimal
3,8,101457,1714.0,-2.7484181441440563,Inf,Optimal
3,8,101457,1729.0,-2.7484181441440563,Inf,Optimal
3,8,101457,1743.0,-2.7466134765925867,Inf,Optimal
3,8,101457,1757.0,-2.7466134765925867,Inf,Optimal
3,8,101457,1772.0,-2.7226636642356166,Inf,Optimal
3,8,101457,1787.0,-2.7226636642356166,Inf,Optimal
3,8,101457,1801.0,-2.718763004890659,Inf,Optimal
3,8,101457,1816.0,-2.718763004890659,Inf,Optimal
3,8,101457,1832.0,-2.7161258306345726,Inf,Optimal
3,8,101457,1847.0,-2.7161258306345726,Inf,Optimal
3,8,101457,1863.0,-2.705946833825797,Inf,Optimal
3,8,101457,1878.0,-2.705946833825797,Inf,Optimal
3,8,101457,1893.0,-2.6910610570449376,Inf,Optimal
3,8,101457,1909.0,-2.6910610570449376,Inf,Optimal
3,8,101457,1925.0,-2.6891726261246607,Inf,Optimal
3,8,101457,1941.0,-2.6891726261246607,Inf,Optimal
3,8,101457,1956.0,-2.688572075938665,Inf,Optimal
3,8,101457,1971.0,-2.688572075938665,Inf,Optimal
3,8,101457,1986.0,-2.6867674083873614,Inf,Optimal
3,8,101457,2001.0,-2.6867674083873614,Inf,Optimal
3,8,101457,2017.0,-2.670922960983612,Inf,Optimal
3,8,101457,2032.0,-2.670922960983612,Inf,Optimal
3,8,101457,2047.0,-2.6617387621070168,Inf,Optimal
3,8,101457,2062.0,-2.6617387621070168,Inf,Optimal
3,8,101457,2077.0,-2.6589169366854337,Inf,Optimal
3,8,101457,2093.0,-2.6589169366854337,Inf,Optimal
3,8,101457,2108.0,-2.656279762429233,Inf,Optimal
3,8,101457,2123.0,-2.656279762429233,Inf,Optimal
3,8,101457,2137.0,-2.6461007320871133,Inf,Optimal
3,8,101457,2152.0,-2.6461007320871133,Inf,Optimal
3,8,101457,2168.0,-2.6165358589229513,Inf,Optimal
3,8,101457,2184.0,-2.6165358589229513,Inf,Optimal
3,8,101457,2198.0,-2.6110768927782404,Inf,Optimal
3,8,101457,2213.0,-2.6110768927782404,Inf,Optimal
3,8,101457,2228.0,-2.6040969527728777,Inf,Optimal
3,8,101457,2243.0,-2.6040969527728777,Inf,Optimal
3,8,101457,2258.0,-2.60220848831971,Inf,Optimal
3,8,101457,2273.0,-2.60220848831971,Inf,Optimal
3,8,101457,2287.0,-2.6018926603682315,Inf,Optimal
3,8,101457,2302.0,-2.6018926603682315,Inf,Optimal
3,8,101457,2318.0,-2.601607971666599,Inf,Optimal
3,8,101457,2333.0,-2.601607971666599,Inf,Optimal
3,8,101457,2348.0,-2.5998033041154223,Inf,Optimal
3,8,101457,2364.0,-2.5998033041154223,Inf,Optimal
3,8,101457,2379.0,-2.5914019125171284,Inf,Optimal
3,8,101457,2394.0,-2.5914019125171284,Inf,Optimal
3,8,101457,2410.0,-2.57195283241356,Inf,Optimal
3,8,101457,2425.0,-2.57195283241356,Inf,Optimal
3,8,101457,2440.0,-2.568786452030821,Inf,Optimal
3,8,101457,2455.0,-2.568786452030821,Inf,Optimal
3,8,101457,2471.0,-2.56689802111083,Inf,Optimal
3,8,101457,2487.0,-2.56689802111083,Inf,Optimal
3,8,101457,2501.0,-2.566297470924704,Inf,Optimal
3,8,101457,2516.0,-2.566297470924704,Inf,Optimal
3,8,101457,2574.0,-2.564492836906808,Inf,Optimal
3,8,101457,2590.0,-2.564492836906808,Inf,Optimal
3,8,101457,2605.0,-2.559136627815514,Inf,Optimal
3,8,101457,2620.0,-2.559136627815514,Inf,Optimal
3,8,101457,2635.0,-2.5566897907173485,Inf,Optimal
3,8,101457,2650.0,-2.5566897907173485,Inf,Optimal
3,8,101457,2665.0,-2.5560914453082653,Inf,Optimal
3,8,101457,2681.0,-2.5560914453082653,Inf,Optimal
3,8,101457,2696.0,-2.549553611707236,Inf,Optimal
3,8,101457,2712.0,-2.549553611707236,Inf,Optimal
3,8,101457,2728.0,-2.5442509181009028,Inf,Optimal
3,8,101457,2743.0,-2.5442509181009028,Inf,Optimal
3,8,101457,2759.0,-2.542362420114376,Inf,Optimal
3,8,101457,2774.0,-2.542362420114376,Inf,Optimal
3,8,101457,2789.0,-2.5417619034614973,Inf,Optimal
3,8,101457,2804.0,-2.5417619034614973,Inf,Optimal
3,8,101457,2819.0,-2.5399572359103892,Inf,Optimal
3,8,101457,2834.0,-2.5399572359103892,Inf,Optimal
3,8,101457,2849.0,-2.536642365204876,Inf,Optimal
3,8,101457,2864.0,-2.536642365204876,Inf,Optimal
3,8,101457,2879.0,-2.52860995787175,Inf,Optimal
3,8,101457,2894.0,-2.52860995787175,Inf,Optimal
3,8,101457,2908.0,-2.523826127073488,Inf,Optimal
3,8,101457,2924.0,-2.523826127073488,Inf,Optimal
3,8,101457,2939.0,-2.51806760063525,Inf,Optimal
3,8,101457,2954.0,-2.51806760063525,Inf,Optimal
3,8,101457,2970.0,-2.5125203813909316,Inf,Optimal
3,8,101457,2984.0,-2.5125203813909316,Inf,Optimal
3,8,101457,2999.0,-2.5121067642084487,Inf,Optimal
3,8,101457,3014.0,-2.5121067642084487,Inf,Optimal
3,8,101457,3028.0,-2.508940383825545,Inf,Optimal
3,8,101457,3042.0,-2.508940383825545,Inf,Optimal
3,8,101457,3059.0,-2.507051952905486,Inf,Optimal
3,8,101457,3073.0,-2.507051952905486,Inf,Optimal
3,8,101457,3088.0,-2.506451402719485,Inf,Optimal
3,8,101457,3103.0,-2.506451402719485,Inf,Optimal
3,8,101457,3118.0,-2.50464673516818,Inf,Optimal
3,8,101457,3133.0,-2.50464673516818,Inf,Optimal
3,8,101457,3148.0,-2.504350742056263,Inf,Optimal
3,8,101457,3162.0,-2.504350742056263,Inf,Optimal
3,8,101457,3177.0,-2.4992905596101727,Inf,Optimal
3,8,101457,3192.0,-2.4992905596101727,Inf,Optimal
3,8,101457,3207.0,-2.495166509646584,Inf,Optimal
3,8,101457,3222.0,-2.495166509646584,Inf,Optimal
3,8,101457,3238.0,-2.4897075099687798,Inf,Optimal
3,8,101457,3253.0,-2.4897075099687798,Inf,Optimal
3,8,101457,3269.0,-2.476796263466407,Inf,Optimal
3,8,101457,3283.0,-2.476796263466407,Inf,Optimal
3,8,101457,3299.0,-2.474222855811382,Inf,Optimal
3,8,101457,3313.0,-2.474222855811382,Inf,Optimal
3,8,101457,3328.0,-2.468763889666427,Inf,Optimal
3,8,101457,3343.0,-2.468763889666427,Inf,Optimal
3,8,101457,3358.0,-2.463980058867965,Inf,Optimal
3,8,101457,3373.0,-2.463980058867965,Inf,Optimal
3,8,101457,3389.0,-2.458133279330484,Inf,Optimal
3,8,101457,3403.0,-2.458133279330484,Inf,Optimal
3,8,101457,3417.0,-2.452674313185792,Inf,Optimal
3,8,101457,3432.0,-2.452674313185792,Inf,Optimal
3,8,101457,3447.0,-2.449963639995611,Inf,Optimal
3,8,101457,3462.0,-2.449963639995611,Inf,Optimal
3,8,101457,3478.0,-2.444504640317806,Inf,Optimal
3,8,101457,3493.0,-2.444504640317806,Inf,Optimal
3,8,101457,3508.0,-2.4430790123773245,Inf,Optimal
3,8,101457,3524.0,-2.4430790123773245,Inf,Optimal
3,8,101457,3540.0,-2.4402690087650982,Inf,Optimal
3,8,101457,3555.0,-2.4402690087650982,Inf,Optimal
3,8,101457,3570.0,-2.437524700312657,Inf,Optimal
3,8,101457,3585.0,-2.437524700312657,Inf,Optimal
3,8,101457,3601.0,-2.435636235859318,Inf,Optimal
