seed,dimension,p,k,time,solution,dual_gap,rel_dual_gap,termination,ncalls
5,26,130,6.0,1097.385,5.04277457237946,0.04989614812533549,0.009993463466475127,OPTIMAL,75839
6,26,130,6.0,104.293,4.084618122133698,0.04035613447108588,0.009978615281155357,OPTIMAL,6144
7,26,130,6.0,432.542,5.551365819982829,0.054823027529234736,0.009974092734164334,OPTIMAL,27623
8,26,130,6.0,1801.458,2.4904623553541443,0.3925234419330499,0.18709955729500466,Time limit reached,96309
9,26,130,6.0,31.811,5.767390891505263,0.055644207723555716,0.009742065046679219,OPTIMAL,2088
10,26,130,6.0,1749.21,2.0399755865373486,0.020194520566160445,0.009998371064266882,OPTIMAL,91029
1,27,135,6.0,132.082,3.10866462066773,0.030524201810003593,0.009916442285414283,OPTIMAL,7918
2,27,135,6.0,643.305,3.613939111182163,0.035693202398014545,0.00997505574180695,OPTIMAL,38351
3,27,135,6.0,776.747,6.377443938471518,0.0630890807257698,0.009991373964100091,OPTIMAL,45688
4,27,135,6.0,1025.333,4.816536694787371,0.047662312516068894,0.00999445753766499,OPTIMAL,59225
5,27,135,6.0,991.034,5.009688064248175,0.04955581396076525,0.00999082513533662,OPTIMAL,59875
6,27,135,6.0,29.539,3.8093869889692282,0.036407431522262446,0.009649517302685305,OPTIMAL,1536
7,27,135,6.0,135.61,5.734069052956908,0.055726708165744654,0.00981390426677315,OPTIMAL,7598
8,27,135,6.0,1801.761,2.2478654478723645,0.37827213398450676,0.20232856588360495,Time limit reached,95857
9,27,135,6.0,18.837,5.795033269275499,0.05471747328558596,0.009532136424238308,OPTIMAL,1072
10,27,135,6.0,371.631,2.082768560879226,0.020609443824523677,0.00999410940410811,OPTIMAL,19459
1,28,140,6.0,432.984,3.021453087549278,0.029885125087633746,0.009989786447319233,OPTIMAL,24075
2,28,140,6.0,1626.278,3.7959262974493706,0.03757519145424837,0.009997786368152357,OPTIMAL,90541
3,28,140,6.0,757.527,6.449544719835144,0.06354463169746438,0.009950615537181368,OPTIMAL,41684
4,28,140,6.0,1041.351,4.716504057817988,0.046652121288823345,0.00999006433670726,OPTIMAL,56303
5,28,140,6.0,1800.428,5.176891131084282,0.085263082556148,0.01674574060467663,Time limit reached,107820
6,28,140,6.0,120.236,3.954622037877673,0.03905559232761968,0.00997444249018055,OPTIMAL,5887
7,28,140,6.0,1237.617,5.962622957672978,0.05902487633808917,0.009998119032646408,OPTIMAL,68246
8,28,140,6.0,1802.024,2.6162189295886056,0.4452752667092761,0.20510678113070244,Time limit reached,94272
9,28,140,6.0,25.75,6.060032596950799,0.058105667989002185,0.009681168844062086,OPTIMAL,1396
10,28,140,6.0,1800.394,2.0790026229489516,0.03792376613483395,0.018580255245026867,Time limit reached,87002
1,29,145,6.0,151.355,3.255397068719602,0.03208135009938573,0.009952903438549477,OPTIMAL,8047
2,29,145,6.0,480.086,3.784462810142961,0.03708813604519712,0.009897098441091065,OPTIMAL,25669
3,29,145,6.0,1800.087,6.517959364236611,0.09376362383687731,0.014595387131065693,Time limit reached,97005
4,29,145,6.0,1800.158,5.022077072203834,0.12884662609395203,0.026331608027246108,Time limit reached,90525
5,29,145,6.0,1800.452,5.317290722644149,0.09844677218362818,0.01886371256127347,Time limit reached,102409
6,29,145,6.0,39.669,4.116280950667715,0.040021881984483976,0.009818287137822276,OPTIMAL,1880
7,29,145,6.0,1800.582,6.032713297894729,0.1107275383175157,0.018697704252065076,Time limit reached,92277
8,29,145,6.0,1800.381,2.6026615490157057,0.4560375815812727,0.21244409291037233,Time limit reached,91041
9,29,145,6.0,16.528,5.734539698611755,0.05522531814365905,0.009723941033020841,OPTIMAL,944
10,29,145,6.0,1801.266,2.4219082364507765,0.10882040765342804,0.04704551478704871,Time limit reached,75930
1,30,150,6.0,1740.04,3.6177972196873176,0.03577535152839584,0.009987474349726279,OPTIMAL,73390
2,30,150,6.0,1800.256,4.115566751961235,0.12304187691573976,0.030818061443972266,Time limit reached,61058
3,30,150,6.0,931.681,6.401715731176486,0.06315663763871981,0.009963879283401922,OPTIMAL,50136
4,30,150,6.0,1800.192,4.973018804898767,0.06429787538348553,0.013098702555460758,Time limit reached,89152
5,30,150,6.0,1800.216,5.306261686907196,0.1503118249524027,0.029153081192960718,Time limit reached,101489
6,30,150,6.0,94.392,4.334812917701235,0.042664856928380956,0.009940210897733715,OPTIMAL,4430
7,30,150,6.0,310.083,5.955014138676084,0.058741851882375684,0.009962540572277148,OPTIMAL,16221
8,30,150,6.0,1802.737,2.905382194557009,0.523741065325118,0.21990763381468434,Time limit reached,89527
9,30,150,6.0,91.062,5.908317519582886,0.0584266326914058,0.00998764486741608,OPTIMAL,4453
10,30,150,6.0,1405.631,2.4923899400961025,0.02463299257943463,0.009981936269786655,OPTIMAL,58260
