
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

(seed, dimension, ns) = (2, 50, 10.0)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (100, 195, -110.95544936167278, -106.49094587726728, 11.442)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (200, 389, -110.9538263694792, -106.49094587726728, 21.89)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (300, 575, -110.95056438568545, -106.89619258025168, 31.816)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (400, 759, -110.94812105967038, -107.00349390133161, 41.805)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (500, 949, -110.94689068537583, -107.00349390133161, 51.685)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (600, 1129, -110.94503160354716, -107.10653969936298, 61.66)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (700, 1309, -110.94342573101645, -107.10653969936298, 71.675)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (800, 1497, -110.94258895690243, -107.10653969936298, 81.482)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (900, 1677, -110.9415209439655, -107.15774041603976, 91.549)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1000, 1865, -110.94031119991693, -107.15774041603976, 101.415)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1100, 2041, -110.93871966875112, -107.18751558364714, 111.422)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1200, 2225, -110.93814717441289, -107.18751558364714, 121.366)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1300, 2405, -110.93738698694949, -107.18751558364714, 131.379)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1400, 2585, -110.93675295233663, -107.18751558364714, 141.195)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1500, 2763, -110.93598637409234, -107.18751558364714, 150.898)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1600, 2945, -110.93504675987376, -107.18751558364714, 160.541)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1700, 3129, -110.9343664657429, -107.18751558364714, 170.227)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1800, 3315, -110.93396240816729, -107.8304881555161, 179.955)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (1900, 3503, -110.93355327438408, -107.8304881555161, 189.563)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2000, 3681, -110.93293900757199, -107.8304881555161, 199.365)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2100, 3859, -110.93186741947527, -107.8304881555161, 208.936)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2200, 4033, -110.93103712007095, -107.8304881555161, 218.615)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2300, 4213, -110.93065035805668, -108.0438071114918, 228.158)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2400, 4399, -110.93026192101566, -108.0438071114918, 237.682)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2500, 4581, -110.93005654303767, -108.0438071114918, 247.196)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2600, 4761, -110.92946006874573, -108.0438071114918, 256.809)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2700, 4947, -110.92919846310083, -108.0438071114918, 266.42)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2800, 5127, -110.92870164001025, -108.0438071114918, 276.032)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (2900, 5309, -110.92813664133544, -108.0438071114918, 285.545)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3000, 5489, -110.92752905753811, -108.0438071114918, 295.196)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3100, 5659, -110.92673400136432, -108.0438071114918, 304.897)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3200, 5843, -110.9263505345214, -108.0438071114918, 314.327)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3300, 6027, -110.92586794860593, -108.0438071114918, 323.886)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3400, 6215, -110.92564235749691, -108.0438071114918, 333.415)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3500, 6393, -110.9252947672213, -108.0438071114918, 343.021)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3600, 6563, -110.92474978122877, -108.0438071114918, 352.75)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (3700, 6745, -110.92424481026997, -108.0438071114918, 362.321)
